entity_id,label_value,score,race,sex
11003,1,1.0,White,Female
11004,0,0.0,Hispanic,Male
11005,1,0.0,White,Male
11006,0,1.0,White,Female
11007,1,1.0,White,Female
11008,1,0.0,White,Female
11009,1,1.0,White,Male
11010,1,1.0,White,Male
11011,1,1.0,White,Female
11012,1,1.0,White,Male
11013,1,0.0,White,Female
11014,1,0.0,White,Male
11015,1,0.0,White,Male
11016,1,1.0,White,Male
11017,1,0.0,White,Male
11018,1,1.0,White,Female
11019,1,1.0,White,Male
11020,1,1.0,White,Female
11021,0,0.0,White,Male
11022,1,1.0,White,Male
11023,1,1.0,White,Male
11024,1,0.0,White,Male
11025,1,0.0,White,Male
11026,1,1.0,White,Male
11027,1,1.0,White,Male
11028,1,1.0,White,Male
11029,1,0.0,White,Male
11030,1,0.0,Other,Male
11031,1,1.0,White,Male
11032,1,0.0,Black,Female
11033,1,1.0,White,Female
11034,1,1.0,White,Male
11035,1,0.0,White,Male
11036,1,1.0,White,Male
11037,1,1.0,White,Female
11038,1,1.0,White,Female
11039,1,0.0,White,Male
11040,1,0.0,White,Male
11041,1,1.0,White,Male
11042,1,1.0,White,Female
11043,1,0.0,White,Male
11044,1,1.0,White,Female
11045,1,0.0,White,Female
11046,1,0.0,White,Male
11047,1,1.0,White,Female
11048,1,1.0,White,Male
11049,1,1.0,White,Female
11050,1,0.0,White,Male
11051,1,0.0,White,Male
11052,0,1.0,White,Male
11053,1,0.0,White,Male
11054,0,0.0,White,Female
11055,1,1.0,White,Female
11056,1,0.0,White,Female
11057,1,0.0,White,Male
11058,1,1.0,White,Female
11059,1,1.0,White,Female
11060,1,1.0,White,Female
11061,1,1.0,White,Male
11062,1,0.0,White,Female
11063,1,1.0,White,Female
11064,1,1.0,White,Female
11065,1,1.0,White,Female
11066,0,0.0,White,Male
11067,1,1.0,White,Female
11068,1,0.0,White,Male
11069,1,0.0,Asian,Male
11070,1,1.0,White,Male
11071,1,0.0,Asian,Male
11072,1,1.0,White,Male
11073,1,1.0,White,Male
11074,1,1.0,White,Female
11075,1,1.0,White,Female
11076,1,1.0,White,Male
11077,1,1.0,White,Male
11078,1,1.0,White,Female
11079,1,1.0,White,Male
11080,1,1.0,White,Female
11081,1,0.0,White,Male
11082,1,1.0,White,Female
11083,1,1.0,White,Male
11084,1,1.0,White,Male
11085,1,1.0,White,Female
11086,1,0.0,White,Female
11087,1,1.0,White,Male
11088,1,1.0,White,Male
11089,0,0.0,White,Male
11090,1,1.0,White,Male
11091,1,1.0,White,Female
11092,1,1.0,White,Male
11093,1,1.0,White,Female
11094,1,0.0,White,Male
11095,1,0.0,White,Male
11096,1,0.0,White,Female
11097,1,1.0,White,Male
11098,1,0.0,Asian,Male
11099,1,1.0,White,Female
11100,1,0.0,Asian,Female
11101,1,1.0,White,Female
11102,1,0.0,White,Female
11103,1,0.0,White,Female
11104,1,1.0,White,Male
11105,1,1.0,White,Female
11106,1,1.0,White,Male
11107,1,0.0,White,Female
11108,1,1.0,White,Male
11109,1,1.0,White,Female
11110,1,1.0,White,Male
11111,1,1.0,White,Male
11112,1,1.0,White,Female
11113,1,1.0,White,Male
11114,1,0.0,White,Female
11115,1,0.0,White,Female
11116,1,0.0,White,Male
11117,1,0.0,White,Female
11118,1,0.0,White,Male
11119,1,1.0,White,Male
11120,1,1.0,White,Female
11121,1,0.0,White,Female
11122,1,0.0,White,Male
11123,1,1.0,White,Female
11124,1,0.0,White,Male
11125,1,0.0,White,Female
11126,0,0.0,White,Male
11127,1,1.0,White,Female
11128,1,0.0,White,Male
11129,1,1.0,White,Male
11130,1,0.0,White,Female
11131,1,1.0,White,Male
11132,1,1.0,White,Male
11133,1,1.0,White,Male
11134,1,0.0,White,Female
11135,1,1.0,White,Female
11136,1,0.0,White,Male
11137,1,0.0,White,Female
11138,1,0.0,White,Male
11139,1,0.0,White,Male
11140,1,1.0,White,Female
11141,1,0.0,White,Male
11142,1,0.0,Black,Female
11143,1,0.0,White,Female
11144,1,1.0,White,Female
11145,1,0.0,White,Male
11146,1,0.0,White,Female
11147,1,1.0,Asian,Male
11148,1,0.0,White,Male
11149,1,1.0,White,Male
11150,1,0.0,White,Male
11151,1,1.0,White,Female
11152,1,1.0,White,Female
11153,1,1.0,White,Male
11154,0,1.0,White,Male
11155,1,1.0,White,Male
11156,1,0.0,White,Male
11157,1,0.0,White,Male
11158,1,0.0,White,Male
11159,1,0.0,White,Female
11160,1,0.0,White,Male
11161,0,0.0,Other,Female
11162,0,0.0,White,Female
11163,0,0.0,White,Male
11164,1,0.0,White,Female
11165,1,1.0,White,Male
11166,1,0.0,White,Male
11167,1,1.0,White,Male
11168,0,0.0,White,Male
11169,1,1.0,White,Male
11170,1,1.0,White,Male
11171,0,0.0,White,Female
11172,1,1.0,White,Female
11173,1,0.0,White,Female
11174,1,1.0,White,Female
11175,0,0.0,White,Female
11176,1,1.0,White,Female
11177,1,1.0,White,Female
11178,1,1.0,White,Male
11179,0,1.0,White,Female
11180,1,1.0,White,Male
11181,1,0.0,White,Male
11182,1,0.0,White,Male
11183,0,0.0,White,Female
11184,0,0.0,White,Male
11185,1,1.0,White,Male
11186,1,0.0,White,Female
11187,1,0.0,White,Male
11188,1,0.0,White,Male
11189,1,0.0,White,Male
11190,1,1.0,White,Male
11191,1,0.0,White,Female
11192,1,0.0,White,Male
11193,1,1.0,White,Female
11194,1,1.0,White,Male
11195,1,0.0,Hispanic,Female
11196,1,0.0,White,Male
11197,1,1.0,White,Male
11198,1,1.0,White,Female
11199,1,0.0,White,Female
11200,1,1.0,White,Male
11201,1,1.0,White,Male
11202,1,1.0,White,Male
11203,1,0.0,White,Male
11204,0,0.0,White,Male
11205,1,0.0,White,Male
11206,1,1.0,White,Male
11207,1,1.0,White,Female
11208,1,1.0,White,Male
11209,0,0.0,White,Male
11210,1,1.0,White,Female
11211,0,0.0,White,Female
11212,1,0.0,White,Male
11213,1,1.0,White,Female
11214,1,1.0,White,Female
11215,1,1.0,White,Male
11216,0,0.0,White,Female
11217,1,0.0,White,Female
11218,1,1.0,White,Male
11219,1,1.0,White,Female
11220,1,1.0,White,Male
11221,1,1.0,White,Female
11222,1,1.0,White,Male
11223,1,1.0,White,Male
11224,1,1.0,White,Female
11225,1,1.0,White,Male
11226,1,1.0,White,Female
11227,1,1.0,White,Male
11228,1,0.0,White,Male
11229,1,1.0,White,Male
11230,1,0.0,White,Male
11231,1,0.0,White,Female
11232,1,1.0,White,Male
11233,1,1.0,White,Male
11234,1,1.0,White,Female
11235,1,1.0,White,Male
11236,1,0.0,White,Male
11237,1,1.0,White,Female
11238,1,1.0,White,Male
11239,0,0.0,White,Female
11240,1,0.0,White,Female
11241,1,1.0,White,Male
11242,1,1.0,White,Male
11243,0,1.0,White,Male
11244,1,0.0,White,Male
11245,1,1.0,White,Male
11246,1,0.0,White,Male
11247,1,1.0,White,Female
11248,1,0.0,White,Male
11249,0,0.0,White,Female
11250,1,0.0,White,Female
11251,0,0.0,White,Male
11252,0,0.0,White,Male
11253,0,0.0,White,Male
11254,1,1.0,White,Male
11255,1,1.0,White,Male
11256,1,0.0,White,Male
11257,1,0.0,White,Female
11258,1,0.0,White,Female
11259,1,1.0,White,Male
11260,1,1.0,White,Male
11261,1,1.0,White,Male
11262,1,0.0,White,Male
11263,1,0.0,White,Male
11264,1,0.0,White,Female
11265,1,0.0,White,Male
11266,1,1.0,White,Male
11267,1,0.0,Asian,Female
11268,1,1.0,White,Male
11269,1,1.0,White,Male
11270,1,0.0,White,Female
11271,1,1.0,White,Male
11272,1,1.0,White,Male
11273,1,1.0,White,Male
11274,1,1.0,White,Male
11275,1,1.0,White,Male
11276,1,1.0,White,Female
11277,1,1.0,White,Female
11278,1,0.0,White,Female
11279,1,0.0,White,Male
11280,1,0.0,White,Male
11281,1,1.0,White,Male
11282,1,0.0,White,Female
11283,1,1.0,White,Male
11284,1,0.0,White,Male
11285,1,1.0,White,Male
11286,1,0.0,White,Male
11287,1,0.0,White,Male
11288,0,0.0,White,Female
11289,1,1.0,White,Female
11290,1,1.0,White,Male
11291,1,0.0,White,Male
11292,1,1.0,White,Male
11293,0,0.0,Asian,Male
11294,1,0.0,White,Female
11295,1,1.0,White,Female
11296,1,0.0,White,Male
11297,1,1.0,White,Male
11298,1,1.0,White,Male
11299,1,1.0,White,Male
11300,1,1.0,White,Female
11301,1,0.0,White,Male
11302,1,1.0,White,Female
11303,1,1.0,White,Male
11304,1,0.0,White,Male
11305,1,0.0,White,Male
11306,1,1.0,White,Male
11307,1,1.0,White,Female
11308,1,0.0,White,Female
11309,1,0.0,White,Female
11310,1,1.0,White,Male
11311,1,0.0,White,Female
11312,1,0.0,White,Male
11313,1,0.0,White,Female
11314,1,0.0,White,Female
11315,1,0.0,White,Male
11316,1,1.0,White,Male
11317,1,1.0,White,Male
11318,1,1.0,White,Male
11319,1,0.0,White,Male
11320,1,1.0,White,Female
11321,1,1.0,White,Male
11322,1,0.0,White,Female
11323,0,1.0,White,Female
11324,1,1.0,White,Female
11325,1,1.0,White,Male
11326,1,0.0,White,Male
11327,1,1.0,White,Female
11328,1,1.0,White,Female
11329,1,1.0,White,Male
11330,1,1.0,White,Male
11331,1,0.0,White,Female
11332,1,0.0,White,Male
11333,1,0.0,White,Female
11334,1,0.0,White,Female
11335,0,0.0,Hispanic,Male
11336,1,1.0,White,Male
11337,1,1.0,Other,Male
11338,1,0.0,Hispanic,Female
11339,1,0.0,Black,Female
11340,1,0.0,White,Male
11341,1,1.0,White,Male
11342,1,1.0,White,Female
11343,1,0.0,White,Female
11344,1,0.0,Black,Female
11345,1,1.0,White,Female
11346,1,1.0,White,Male
11347,1,0.0,White,Male
11348,1,0.0,White,Female
11349,1,1.0,White,Female
11350,1,0.0,White,Male
11351,1,1.0,White,Male
11352,1,0.0,White,Male
11353,1,0.0,White,Male
11354,1,1.0,White,Male
11355,1,1.0,White,Male
11356,1,1.0,White,Female
11357,1,1.0,White,Male
11358,1,1.0,White,Male
11359,1,0.0,White,Male
11360,0,0.0,Black,Female
11361,0,0.0,White,Female
11362,1,1.0,White,Female
11363,1,1.0,White,Male
11364,1,1.0,Asian,Male
11365,1,1.0,White,Male
11366,1,1.0,White,Male
11367,1,1.0,White,Female
11368,1,1.0,White,Male
11369,1,1.0,White,Female
11370,0,0.0,White,Male
11371,1,0.0,Black,Male
11372,1,1.0,White,Female
11373,1,1.0,White,Female
11374,0,0.0,Hispanic,Female
11375,1,0.0,White,Female
11376,1,1.0,White,Female
11377,1,1.0,White,Male
11378,1,1.0,White,Female
11379,1,0.0,Black,Female
11380,0,0.0,Black,Female
11381,1,1.0,White,Male
11382,1,1.0,White,Female
11383,1,0.0,Black,Female
11384,1,0.0,White,Male
11385,1,1.0,White,Female
11386,1,0.0,White,Male
11387,1,1.0,White,Female
11388,1,1.0,Asian,Female
11389,0,0.0,Black,Female
11390,0,1.0,White,Male
11391,0,0.0,White,Male
11392,0,0.0,Other,Female
11393,1,0.0,White,Male
11394,1,1.0,White,Male
11395,1,1.0,White,Female
11396,0,0.0,White,Female
11397,1,0.0,White,Male
11398,0,0.0,White,Male
11399,1,1.0,White,Male
11400,1,1.0,Other,Male
11401,1,1.0,White,Female
11402,1,1.0,White,Male
11403,1,1.0,White,Female
11404,1,0.0,White,Male
11405,1,1.0,White,Male
11406,1,1.0,White,Male
11407,1,1.0,White,Female
11408,1,0.0,White,Male
11409,1,1.0,White,Male
11410,1,1.0,White,Male
11411,1,1.0,White,Male
11412,1,1.0,White,Male
11413,0,0.0,White,Female
11414,0,0.0,White,Male
11415,1,0.0,White,Male
11416,1,1.0,White,Female
11417,1,0.0,White,Female
11418,1,0.0,White,Female
11419,1,1.0,White,Male
11420,1,1.0,White,Male
11421,0,0.0,Asian,Male
11422,1,0.0,Asian,Male
11423,1,0.0,White,Male
11424,1,1.0,Hispanic,Male
11425,1,1.0,White,Male
11426,1,0.0,Asian,Male
11427,1,0.0,White,Male
11428,1,1.0,White,Male
11429,0,1.0,White,Female
11430,1,0.0,White,Female
11431,1,1.0,White,Male
11432,1,1.0,White,Male
11433,0,0.0,Asian,Male
11434,0,1.0,White,Male
11435,1,0.0,White,Female
11436,1,1.0,White,Female
11437,1,0.0,Black,Male
11438,1,0.0,White,Male
11439,1,1.0,White,Female
11440,1,0.0,White,Male
11441,1,1.0,Other,Male
11442,1,1.0,White,Male
11443,0,0.0,White,Male
11444,1,0.0,White,Female
11445,1,1.0,White,Female
11446,1,1.0,White,Female
11447,0,0.0,White,Male
11448,1,1.0,White,Male
11449,1,0.0,Asian,Male
11450,1,0.0,White,Male
11451,0,0.0,White,Female
11452,1,0.0,White,Male
11453,1,0.0,White,Female
11454,0,0.0,White,Male
11455,1,1.0,White,Male
11456,1,1.0,White,Male
11457,1,0.0,White,Female
11458,0,0.0,White,Male
11459,1,1.0,Asian,Female
11460,0,0.0,White,Male
11461,1,0.0,Black,Male
11462,1,1.0,White,Male
11463,1,0.0,Asian,Male
11464,0,0.0,Black,Male
11465,1,0.0,White,Male
11466,1,0.0,White,Male
11467,1,1.0,White,Male
11468,0,1.0,White,Male
11469,0,0.0,Asian,Male
11470,0,1.0,White,Male
11471,1,1.0,White,Male
11472,1,0.0,White,Male
11473,1,1.0,White,Male
11474,1,0.0,White,Male
11475,0,0.0,Black,Female
11476,1,1.0,White,Male
11477,0,1.0,White,Male
11478,1,1.0,White,Male
11479,1,1.0,White,Female
11480,1,1.0,Hispanic,Male
11481,1,1.0,White,Female
11482,0,0.0,Black,Female
11483,1,0.0,White,Female
11484,0,0.0,Hispanic,Male
11485,1,1.0,White,Male
11486,1,1.0,White,Female
11487,1,0.0,White,Female
11488,1,1.0,White,Male
11489,1,1.0,White,Female
11490,0,0.0,Hispanic,Female
11491,1,0.0,Asian,Male
11492,1,0.0,White,Male
11493,1,1.0,White,Male
11494,1,1.0,White,Male
11495,1,0.0,White,Male
11496,1,1.0,White,Female
11497,1,0.0,White,Female
11498,1,0.0,White,Female
11499,1,1.0,White,Male
11500,1,1.0,White,Male
11501,1,0.0,White,Female
11502,1,1.0,Asian,Male
11503,1,1.0,White,Male
11504,1,1.0,White,Male
11505,1,1.0,White,Male
11506,1,1.0,White,Female
11507,1,1.0,Black,Male
11508,1,0.0,Asian,Female
11509,1,1.0,White,Male
11510,1,0.0,Asian,Male
11511,1,1.0,White,Male
11512,1,1.0,White,Male
11513,0,0.0,Hispanic,Male
11514,1,0.0,White,Male
11515,1,0.0,Other,Female
11516,1,0.0,White,Female
11517,0,0.0,Asian,Male
11518,1,0.0,White,Female
11519,1,0.0,White,Male
11520,1,0.0,White,Male
11521,1,1.0,Other,Male
11522,1,0.0,White,Male
11523,1,0.0,White,Male
11524,1,1.0,White,Female
11525,1,0.0,White,Female
11526,1,0.0,White,Male
11527,1,1.0,Asian,Male
11528,0,0.0,Black,Female
11529,1,0.0,White,Male
11530,1,0.0,White,Female
11531,1,0.0,White,Male
11532,0,0.0,Asian,Male
11533,1,1.0,White,Male
11534,1,0.0,White,Male
11535,1,1.0,White,Female
11536,1,1.0,White,Male
11537,1,1.0,White,Female
11538,1,0.0,White,Female
11539,1,1.0,White,Male
11540,0,0.0,Hispanic,Male
11541,1,1.0,White,Female
11542,1,0.0,White,Male
11543,1,1.0,White,Male
11544,1,0.0,Asian,Male
11545,1,0.0,White,Male
11546,0,0.0,White,Female
11547,1,0.0,White,Male
11548,1,0.0,White,Female
11549,1,1.0,White,Male
11550,1,0.0,White,Female
11551,1,0.0,White,Male
11552,1,0.0,White,Male
11553,1,1.0,White,Female
11554,1,1.0,White,Female
11555,1,1.0,White,Female
11556,1,1.0,White,Female
11557,1,1.0,White,Female
11558,1,1.0,White,Female
11559,1,1.0,White,Male
11560,0,0.0,White,Male
11561,1,0.0,White,Female
11562,1,1.0,White,Male
11563,1,0.0,White,Male
11564,1,1.0,White,Male
11565,1,1.0,White,Male
11566,1,1.0,White,Female
11567,1,1.0,White,Female
11568,1,1.0,Other,Male
11569,1,0.0,White,Male
11570,1,1.0,White,Female
11571,0,0.0,White,Male
11572,0,0.0,Black,Male
11573,1,1.0,White,Female
11574,0,0.0,White,Female
11575,1,0.0,White,Male
11576,1,1.0,White,Male
11577,1,1.0,White,Male
11578,1,0.0,White,Male
11579,1,0.0,White,Male
11580,1,1.0,White,Male
11581,1,0.0,Black,Female
11582,1,1.0,White,Female
11583,1,0.0,White,Female
11584,1,0.0,White,Female
11585,0,0.0,White,Female
11586,1,0.0,White,Female
11587,1,0.0,White,Male
11588,1,0.0,Asian,Male
11589,1,0.0,White,Male
11590,0,0.0,Black,Female
11591,0,0.0,White,Female
11592,1,1.0,White,Female
11593,0,0.0,White,Male
11594,1,0.0,White,Male
11595,1,0.0,Asian,Male
11596,1,1.0,White,Male
11597,1,0.0,White,Male
11598,1,1.0,White,Male
11599,1,0.0,Hispanic,Female
11600,1,1.0,White,Female
11601,1,1.0,Hispanic,Male
11602,0,0.0,Asian,Female
11603,1,1.0,White,Female
11604,1,1.0,Asian,Male
11605,1,0.0,White,Male
11606,0,0.0,Other,Female
11607,1,1.0,White,Male
11608,0,0.0,Black,Female
11609,1,1.0,White,Male
11610,1,1.0,Hispanic,Male
11611,1,1.0,White,Male
11612,1,1.0,White,Male
11613,1,1.0,White,Female
11614,1,0.0,White,Male
11615,1,0.0,White,Male
11616,1,0.0,Asian,Male
11617,1,0.0,White,Male
11618,1,1.0,White,Male
11619,1,1.0,White,Male
11620,1,1.0,White,Female
11621,1,0.0,White,Male
11622,1,0.0,White,Male
11623,1,1.0,Hispanic,Female
11624,1,1.0,White,Male
11625,1,0.0,White,Female
11626,1,0.0,White,Male
11627,1,1.0,White,Female
11628,1,0.0,Black,Female
11629,1,1.0,White,Male
11630,0,1.0,Black,Female
11631,0,0.0,White,Male
11632,1,0.0,White,Male
11633,1,0.0,White,Male
11634,0,0.0,White,Male
11635,1,1.0,White,Female
11636,1,0.0,White,Male
11637,1,0.0,Hispanic,Male
11638,1,1.0,White,Male
11639,1,1.0,White,Female
11640,1,1.0,White,Male
11641,1,0.0,White,Female
11642,0,0.0,Asian,Female
11643,0,0.0,White,Male
11644,0,0.0,White,Male
11645,1,0.0,White,Male
11646,1,0.0,White,Male
11647,1,0.0,White,Female
11648,1,0.0,White,Male
11649,1,0.0,White,Male
11650,1,1.0,White,Male
11651,1,1.0,White,Male
11652,1,0.0,Hispanic,Male
11653,1,0.0,White,Male
11654,1,1.0,White,Male
11655,1,0.0,White,Female
11656,1,0.0,White,Male
11657,1,1.0,White,Female
11658,1,1.0,White,Female
11659,1,0.0,White,Female
11660,1,0.0,White,Male
11661,1,1.0,White,Female
11662,1,1.0,White,Female
11663,0,0.0,Hispanic,Female
11664,1,0.0,White,Female
11665,1,1.0,White,Female
11666,1,1.0,White,Female
11667,1,0.0,White,Female
11668,1,1.0,White,Male
11669,1,0.0,White,Female
11670,1,0.0,White,Male
11671,1,1.0,White,Male
11672,1,1.0,White,Male
11673,1,1.0,White,Male
11674,1,0.0,White,Male
11675,1,1.0,White,Female
11676,1,1.0,White,Male
11677,0,0.0,White,Male
11678,1,0.0,White,Female
11679,1,1.0,White,Female
11680,1,0.0,Other,Female
11681,1,1.0,White,Male
11682,1,1.0,White,Female
11683,1,1.0,White,Male
11684,1,1.0,Asian,Female
11685,1,1.0,White,Female
11686,1,0.0,White,Male
11687,1,1.0,White,Male
11688,1,0.0,Hispanic,Female
11689,1,1.0,White,Male
11690,1,0.0,White,Male
11691,1,1.0,White,Female
11692,1,0.0,White,Male
11693,1,0.0,White,Female
11694,1,1.0,White,Male
11695,1,0.0,Hispanic,Female
11696,1,1.0,White,Male
11697,1,1.0,White,Female
11698,1,0.0,Hispanic,Male
11699,1,0.0,White,Female
11700,1,1.0,White,Female
11701,1,1.0,White,Male
11702,1,0.0,White,Female
11703,1,1.0,White,Male
11704,0,0.0,White,Male
11705,0,0.0,Hispanic,Female
11706,1,1.0,White,Male
11707,1,0.0,White,Female
11708,1,1.0,White,Female
11709,1,0.0,Hispanic,Female
11710,1,1.0,White,Male
11711,1,1.0,White,Female
11712,1,0.0,Other,Male
11713,1,1.0,White,Male
11714,1,1.0,White,Female
11715,1,1.0,White,Male
11716,1,0.0,White,Male
11717,1,0.0,Hispanic,Female
11718,1,0.0,Hispanic,Male
11719,1,0.0,White,Female
11720,1,1.0,White,Female
11721,1,1.0,White,Male
11722,1,0.0,White,Male
11723,1,0.0,Hispanic,Male
11724,1,0.0,White,Male
11725,0,0.0,White,Female
11726,1,1.0,White,Male
11727,0,0.0,Black,Male
11728,1,0.0,Hispanic,Female
11729,1,1.0,White,Male
11730,1,1.0,White,Male
11731,1,1.0,White,Male
11732,1,1.0,White,Male
11733,1,1.0,White,Male
11734,0,1.0,White,Female
11735,1,1.0,White,Male
11736,0,1.0,Asian,Male
11737,1,1.0,White,Male
11738,1,0.0,Other,Female
11739,1,0.0,Hispanic,Male
11740,1,1.0,White,Male
11741,1,0.0,Black,Male
11742,1,1.0,White,Male
11743,0,0.0,White,Female
11744,1,1.0,White,Female
11745,0,0.0,Hispanic,Female
11746,1,0.0,White,Male
11747,1,0.0,White,Female
11748,1,1.0,White,Female
11749,1,0.0,White,Male
11750,1,1.0,White,Female
11751,1,0.0,White,Female
11752,0,0.0,White,Female
11753,1,1.0,Hispanic,Female
11754,1,1.0,White,Female
11755,1,0.0,White,Female
11756,1,1.0,White,Male
11757,1,0.0,Black,Female
11758,1,1.0,White,Male
11759,1,0.0,Black,Female
11760,1,0.0,White,Male
11761,1,1.0,White,Male
11762,0,0.0,White,Male
11763,1,1.0,White,Female
11764,1,1.0,White,Male
11765,1,0.0,Hispanic,Female
11766,1,1.0,White,Female
11767,1,1.0,White,Male
11768,1,0.0,White,Female
11769,1,1.0,White,Female
11770,1,1.0,White,Male
11771,0,0.0,White,Male
11772,1,0.0,Asian,Female
11773,0,0.0,Black,Male
11774,0,0.0,Black,Female
11775,1,1.0,White,Female
11776,1,0.0,Black,Female
11777,1,0.0,Black,Male
11778,0,0.0,Hispanic,Male
11779,1,0.0,White,Female
11780,1,0.0,White,Male
11781,1,1.0,White,Male
11782,1,1.0,White,Female
11783,1,1.0,White,Female
11784,1,1.0,White,Female
11785,1,1.0,White,Female
11786,1,1.0,White,Male
11787,1,1.0,White,Male
11788,1,0.0,White,Male
11789,1,0.0,White,Female
11790,1,1.0,Hispanic,Male
11791,1,1.0,White,Male
11792,1,1.0,White,Male
11793,1,0.0,White,Female
11794,1,0.0,White,Female
11795,1,0.0,Asian,Female
11796,1,0.0,White,Female
11797,0,0.0,White,Female
11798,1,1.0,Hispanic,Male
11799,1,1.0,White,Male
11800,1,1.0,Hispanic,Male
11801,1,0.0,White,Male
11802,1,1.0,White,Female
11803,1,1.0,White,Male
11804,1,1.0,White,Female
11805,1,0.0,White,Male
11806,1,1.0,White,Female
11807,0,0.0,White,Female
11808,1,1.0,White,Female
11809,1,0.0,White,Male
11810,1,0.0,White,Male
11811,1,1.0,White,Female
11812,1,1.0,White,Female
11813,1,0.0,White,Male
11814,1,0.0,White,Female
11815,1,0.0,White,Male
11816,1,1.0,White,Female
11817,1,0.0,Hispanic,Female
11818,1,1.0,White,Female
11819,1,0.0,White,Female
11820,1,0.0,Asian,Female
11821,1,1.0,White,Male
11822,1,1.0,White,Female
11823,1,1.0,Hispanic,Female
11824,1,0.0,White,Female
11825,1,1.0,White,Female
11826,1,1.0,White,Male
11827,1,0.0,White,Female
11828,1,0.0,White,Female
11829,1,0.0,White,Male
11830,1,1.0,White,Female
11831,1,1.0,White,Male
11832,1,1.0,White,Male
11833,1,0.0,Black,Female
11834,1,1.0,White,Male
11835,0,0.0,Black,Male
11836,1,1.0,White,Male
11837,0,0.0,White,Female
11838,1,1.0,White,Male
11839,1,0.0,Asian,Female
11840,0,0.0,White,Male
11841,1,0.0,White,Female
11842,1,1.0,White,Male
11843,1,0.0,White,Female
11844,1,1.0,White,Male
11845,1,1.0,White,Male
11846,1,1.0,White,Male
11847,1,1.0,White,Female
11848,1,0.0,White,Male
11849,1,0.0,White,Female
11850,1,1.0,White,Male
11851,1,0.0,White,Female
11852,1,1.0,White,Female
11853,1,1.0,White,Male
11854,1,1.0,White,Male
11855,1,1.0,Hispanic,Male
11856,1,0.0,White,Male
11857,1,1.0,White,Female
11858,1,1.0,White,Female
11859,1,0.0,White,Male
11860,1,0.0,White,Male
11861,1,1.0,White,Female
11862,1,0.0,White,Female
11863,1,1.0,White,Male
11864,1,1.0,White,Female
11865,1,0.0,White,Female
11866,1,0.0,White,Female
11867,1,1.0,White,Male
11868,1,1.0,Hispanic,Male
11869,1,1.0,White,Male
11870,0,0.0,Hispanic,Male
11871,1,1.0,White,Male
11872,1,1.0,White,Female
11873,0,0.0,White,Male
11874,0,0.0,Other,Male
11875,1,1.0,White,Male
11876,1,0.0,White,Female
11877,1,1.0,White,Female
11878,1,1.0,Hispanic,Male
11879,0,0.0,Black,Female
11880,1,0.0,Black,Female
11881,1,1.0,White,Female
11882,1,1.0,White,Female
11883,1,0.0,Hispanic,Female
11884,1,0.0,Black,Male
11885,0,0.0,Black,Male
11886,1,1.0,White,Female
11887,1,1.0,White,Female
11888,0,0.0,Other,Female
11889,0,0.0,Black,Female
11890,1,1.0,White,Male
11891,1,1.0,White,Female
11892,0,0.0,Other,Male
11893,1,0.0,White,Female
11894,1,1.0,White,Male
11895,1,1.0,White,Male
11896,1,1.0,Black,Female
11897,1,1.0,White,Male
11898,1,1.0,White,Female
11899,1,1.0,White,Male
11900,1,1.0,White,Female
11901,1,0.0,White,Male
11902,1,0.0,White,Male
11903,0,1.0,White,Female
11904,1,1.0,White,Female
11905,0,0.0,White,Female
11906,1,1.0,White,Female
11907,0,0.0,White,Female
11908,0,1.0,White,Male
11909,0,0.0,White,Male
11910,0,0.0,Asian,Female
11911,1,1.0,White,Male
11912,0,0.0,White,Female
11913,1,1.0,White,Female
11914,1,0.0,White,Female
11915,1,1.0,White,Male
11916,1,1.0,White,Female
11917,1,0.0,White,Male
11918,1,1.0,White,Male
11919,0,0.0,White,Female
11920,1,1.0,White,Female
11921,0,0.0,White,Female
11922,1,1.0,White,Male
11923,1,1.0,White,Male
11924,1,1.0,White,Male
11925,1,1.0,White,Male
11926,1,0.0,White,Male
11927,1,1.0,White,Male
11928,1,1.0,White,Female
11929,1,1.0,White,Male
11930,0,0.0,Black,Male
11931,0,0.0,White,Female
11932,1,1.0,White,Female
11933,1,1.0,White,Male
11934,1,1.0,White,Female
11935,0,0.0,White,Female
11936,1,1.0,White,Male
11937,1,1.0,White,Male
11938,1,1.0,Black,Female
11939,0,0.0,White,Male
11940,0,0.0,Black,Female
11941,0,0.0,Black,Female
11942,1,0.0,White,Male
11943,1,1.0,White,Male
11944,1,0.0,White,Female
11945,0,1.0,White,Female
11946,1,0.0,White,Male
11947,1,1.0,White,Male
11948,1,1.0,White,Male
11949,1,1.0,White,Female
11950,0,0.0,Black,Female
11951,1,1.0,White,Female
11952,0,1.0,White,Female
11953,1,1.0,White,Male
11954,0,0.0,Other,Male
11955,0,0.0,White,Female
11956,0,1.0,White,Female
11957,0,0.0,White,Male
11958,1,0.0,White,Male
11959,1,1.0,White,Female
11960,1,1.0,White,Male
11961,1,0.0,White,Male
11962,1,1.0,White,Male
11963,1,0.0,Black,Female
11964,0,0.0,Black,Male
11965,0,0.0,White,Female
11966,0,1.0,Asian,Male
11967,0,0.0,Asian,Male
11968,1,0.0,White,Female
11969,0,0.0,White,Male
11970,1,1.0,White,Male
11971,0,1.0,White,Female
11972,1,1.0,White,Male
11973,1,0.0,White,Male
11974,1,1.0,White,Male
11975,1,1.0,White,Male
11976,1,0.0,White,Male
11977,1,0.0,White,Male
11978,1,1.0,White,Male
